transaction_id,order_date,product_name,category,region,customer_segment,quantity,unit_price,unit_variable_cost
2192,2024-07-02,Laptop,Electronics,North America,Wholesale,4,765.71,536.48
2193,2025-11-18,Watch,Accessories,Asia,Online,3,230.87,74.88
2194,2023-04-23,Blender,Home,Asia,Online,3,138.2,87.22
2195,2024-05-22,Phone,Electronics,Europe,Online,4,659.61,341.27
2196,2025-02-20,Jacket,Clothing,North America,Retail,2,196.35,94.12
2197,2025-09-20,Watch,Accessories,Europe,Online,1,237.64,76.98
2198,2024-08-18,Blender,Home,North America,Retail,2,135.56,98.53
2199,2024-04-19,Shoes,Clothing,Asia,Wholesale,2,114.35,55.56
2200,2024-12-25,Blender,Home,North America,Online,1,162.13,95.49
2201,2024-06-20,Jacket,Clothing,Asia,Retail,4,217.17,99.17
2202,2025-07-22,Laptop,Electronics,North America,Online,3,879.11,453.83
2203,2023-02-19,Watch,Accessories,North America,Retail,3,237.2,73.83
2204,2024-03-30,Laptop,Electronics,Asia,Wholesale,1,801.26,531.02
2205,2025-12-25,Bike,Sports,Asia,Retail,1,501.73,274.46
2206,2025-12-10,Shoes,Clothing,North America,Online,4,118.36,61.61
2207,2024-05-22,Jacket,Clothing,Europe,Online,1,200.57,105.97
2208,2023-10-31,Phone,Electronics,North America,Retail,3,658.42,336.42
2209,2024-12-26,Phone,Electronics,North America,Retail,4,566.31,336.37
2210,2025-03-11,Blender,Home,North America,Retail,4,152.37,88.74
2211,2024-10-18,Laptop,Electronics,Asia,Retail,4,878.72,468.29
2212,2025-07-16,Jacket,Clothing,North America,Retail,3,182.72,103.46
2213,2024-04-15,Laptop,Electronics,Asia,Retail,2,878.91,549.48
2214,2023-10-12,Shoes,Clothing,Asia,Wholesale,4,108.72,55.26
2215,2023-10-29,Watch,Accessories,Asia,Online,3,246.7,80.94
2216,2024-02-28,Blender,Home,North America,Online,1,141.65,94.62
2217,2023-04-22,Shoes,Clothing,Asia,Online,3,112.52,63.67
2218,2023-08-26,Watch,Accessories,Europe,Online,3,268.87,75.18
2219,2024-09-09,Bike,Sports,Europe,Wholesale,2,541.95,301.99
2220,2023-07-16,Watch,Accessories,Europe,Retail,1,267.18,76.18
2221,2023-12-01,Bike,Sports,Asia,Wholesale,3,502.67,291.68
2222,2024-04-22,Shoes,Clothing,Asia,Retail,1,131.36,57.46
2223,2024-04-07,Phone,Electronics,Asia,Online,2,554.4,352.24
2224,2024-01-11,Bike,Sports,Europe,Retail,1,541.06,270.89
2225,2023-02-01,Laptop,Electronics,Asia,Retail,4,740.83,458.13
2226,2025-07-05,Phone,Electronics,North America,Retail,2,625.96,346.81
2227,2025-01-17,Phone,Electronics,North America,Online,3,636.37,344.87
2228,2025-08-05,Laptop,Electronics,Asia,Online,2,832.0,450.61
2229,2024-06-04,Shoes,Clothing,North America,Online,3,131.0,65.51
2230,2024-12-04,Phone,Electronics,North America,Wholesale,1,599.91,338.59
2231,2024-05-30,Jacket,Clothing,Asia,Online,3,207.67,92.43
2232,2025-02-19,Blender,Home,Asia,Wholesale,1,147.52,93.63
2233,2024-12-26,Jacket,Clothing,North America,Retail,3,197.2,90.22
2234,2025-01-10,Shoes,Clothing,Asia,Wholesale,4,122.78,55.56
2235,2025-12-07,Blender,Home,North America,Online,3,142.34,96.16
2236,2025-11-14,Watch,Accessories,Europe,Wholesale,2,273.97,76.74
2237,2025-04-25,Laptop,Electronics,Europe,Wholesale,4,857.06,509.36
2238,2024-12-21,Laptop,Electronics,Europe,Wholesale,4,732.4,466.26
2239,2023-03-31,Blender,Home,Europe,Online,2,156.13,97.03
2240,2023-10-15,Jacket,Clothing,Asia,Retail,3,189.58,107.19
2241,2025-11-03,Shoes,Clothing,North America,Wholesale,4,111.27,55.88
2242,2024-05-29,Bike,Sports,North America,Wholesale,4,482.92,275.28
2243,2024-04-04,Phone,Electronics,North America,Wholesale,3,558.94,324.61
2244,2024-03-03,Blender,Home,North America,Online,3,147.66,92.14
2245,2025-05-30,Laptop,Electronics,Asia,Wholesale,2,771.32,488.72
2246,2025-05-25,Laptop,Electronics,North America,Retail,2,791.61,541.7
2247,2023-03-13,Laptop,Electronics,North America,Retail,3,805.15,460.72
2248,2024-04-15,Jacket,Clothing,Asia,Retail,2,208.96,98.24
2249,2025-11-04,Shoes,Clothing,Asia,Online,4,124.98,58.87
2250,2025-11-19,Watch,Accessories,Asia,Wholesale,2,240.85,82.47
2251,2024-02-03,Blender,Home,Asia,Online,2,150.86,97.7
2252,2024-08-29,Phone,Electronics,Europe,Wholesale,3,553.83,379.93
2253,2023-02-17,Phone,Electronics,Asia,Wholesale,1,571.61,329.37
2254,2024-05-20,Blender,Home,Europe,Wholesale,2,137.12,88.2
2255,2025-09-30,Blender,Home,Europe,Wholesale,3,150.3,93.02
2256,2024-09-17,Shoes,Clothing,Asia,Retail,3,130.98,54.36
2257,2024-04-30,Shoes,Clothing,Europe,Wholesale,4,115.02,63.44
2258,2025-06-03,Phone,Electronics,Asia,Online,3,641.33,346.73
2259,2024-04-28,Shoes,Clothing,North America,Wholesale,1,131.6,63.7
2260,2025-04-14,Watch,Accessories,Europe,Wholesale,3,269.96,83.63
2261,2024-03-19,Bike,Sports,Europe,Online,1,472.63,271.04
2262,2024-03-28,Bike,Sports,Asia,Retail,3,507.87,308.81
2263,2023-07-29,Phone,Electronics,Europe,Retail,4,643.61,337.61
2264,2024-09-18,Watch,Accessories,Europe,Online,3,272.89,78.47
2265,2025-11-29,Laptop,Electronics,Asia,Online,2,812.95,512.56
2266,2023-09-15,Phone,Electronics,North America,Retail,3,574.67,358.92
2267,2024-07-18,Phone,Electronics,Asia,Retail,2,629.45,359.39
2268,2023-07-16,Phone,Electronics,Europe,Wholesale,1,580.79,378.0
2269,2024-06-13,Blender,Home,Europe,Wholesale,4,135.87,83.03
2270,2024-03-19,Watch,Accessories,North America,Online,2,262.95,76.75
2271,2025-09-18,Laptop,Electronics,Europe,Wholesale,4,843.72,543.24
2272,2024-11-20,Bike,Sports,Europe,Online,1,484.54,315.18
2273,2023-09-01,Bike,Sports,North America,Wholesale,2,479.97,319.41
2274,2025-05-05,Watch,Accessories,North America,Wholesale,2,271.16,76.31
2275,2023-02-25,Blender,Home,Europe,Online,2,153.4,85.91
2276,2025-11-27,Laptop,Electronics,North America,Retail,3,756.76,453.56
2277,2025-12-26,Phone,Electronics,Europe,Online,1,612.16,382.26
2278,2023-03-10,Blender,Home,North America,Retail,1,135.85,81.27
2279,2023-04-21,Bike,Sports,Asia,Online,3,530.33,282.91
2280,2025-12-06,Watch,Accessories,Europe,Retail,2,266.93,81.34
2281,2023-05-11,Watch,Accessories,North America,Online,2,236.56,77.5
2282,2025-09-24,Blender,Home,Europe,Retail,2,145.95,96.83
2283,2023-02-28,Phone,Electronics,Asia,Wholesale,1,590.96,342.44
2284,2025-06-22,Laptop,Electronics,Asia,Retail,3,764.47,539.03
2285,2023-10-20,Phone,Electronics,Asia,Retail,1,638.77,379.67
2286,2024-11-22,Watch,Accessories,Europe,Online,1,246.69,81.49
2287,2024-06-17,Laptop,Electronics,North America,Wholesale,1,874.46,535.2
2288,2024-07-10,Blender,Home,North America,Retail,2,164.08,90.05
2289,2025-01-26,Blender,Home,North America,Online,4,161.16,96.51
2290,2025-09-18,Watch,Accessories,Europe,Online,3,236.63,81.87
2291,2025-01-24,Shoes,Clothing,Europe,Online,4,123.24,59.31
2292,2024-05-27,Watch,Accessories,North America,Online,2,241.42,73.2
2293,2023-03-08,Phone,Electronics,North America,Retail,1,598.26,338.48
2294,2025-08-15,Laptop,Electronics,North America,Online,1,818.39,547.72
2295,2023-12-15,Laptop,Electronics,Europe,Retail,3,874.98,527.18
2296,2025-08-25,Laptop,Electronics,Europe,Retail,4,736.45,455.3
2297,2024-05-30,Laptop,Electronics,Asia,Wholesale,1,738.15,453.32
2298,2023-08-20,Laptop,Electronics,Asia,Retail,3,826.86,527.86
2299,2025-03-11,Blender,Home,Asia,Wholesale,4,144.68,91.29
2300,2024-12-29,Jacket,Clothing,Asia,Wholesale,4,205.31,94.84
2301,2025-08-05,Jacket,Clothing,Europe,Wholesale,1,194.86,90.79
2302,2025-07-05,Phone,Electronics,Europe,Retail,3,624.86,338.08
2303,2024-10-25,Watch,Accessories,Asia,Online,1,258.58,78.23
2304,2025-09-14,Watch,Accessories,Europe,Retail,3,235.69,81.57
2305,2023-04-09,Bike,Sports,North America,Online,1,492.75,294.62
2306,2024-08-01,Phone,Electronics,Europe,Wholesale,4,646.95,349.37
2307,2024-03-28,Shoes,Clothing,Asia,Wholesale,4,115.48,57.69
2308,2025-06-13,Bike,Sports,North America,Retail,4,477.4,300.31
2309,2023-05-16,Blender,Home,Europe,Online,2,155.39,87.32
2310,2024-02-04,Blender,Home,Europe,Retail,3,135.37,88.19
2311,2023-03-23,Watch,Accessories,Europe,Wholesale,1,273.3,86.16
2312,2024-08-28,Jacket,Clothing,North America,Retail,3,184.5,108.24
2313,2023-04-07,Watch,Accessories,North America,Wholesale,4,231.43,73.46
2314,2023-12-14,Shoes,Clothing,Asia,Wholesale,1,112.52,60.01
2315,2025-04-24,Watch,Accessories,North America,Retail,1,242.5,85.53
2316,2023-04-24,Watch,Accessories,North America,Retail,4,257.52,73.92
2317,2025-08-26,Jacket,Clothing,Europe,Retail,2,206.25,107.1
2318,2025-05-15,Phone,Electronics,Europe,Online,3,599.6,342.55
2319,2025-06-22,Laptop,Electronics,Asia,Retail,2,843.97,483.73
2320,2025-11-04,Jacket,Clothing,North America,Wholesale,2,213.22,97.11
2321,2025-02-11,Shoes,Clothing,North America,Wholesale,1,130.84,60.82
2322,2025-06-02,Phone,Electronics,Asia,Wholesale,3,623.19,358.74
2323,2023-05-01,Phone,Electronics,North America,Retail,4,571.17,353.6
2324,2024-06-23,Laptop,Electronics,Europe,Wholesale,4,873.36,476.08
2325,2025-03-27,Shoes,Clothing,North America,Wholesale,1,125.71,55.54
2326,2024-03-28,Laptop,Electronics,North America,Wholesale,3,761.7,503.82
2327,2024-07-30,Watch,Accessories,Asia,Wholesale,3,238.44,87.98
2328,2024-02-07,Phone,Electronics,Asia,Wholesale,3,554.45,323.6
2329,2024-07-01,Jacket,Clothing,Asia,Wholesale,2,218.88,92.86
2330,2025-01-21,Phone,Electronics,North America,Retail,1,633.72,340.67
2331,2025-09-11,Blender,Home,North America,Online,4,148.98,93.22
2332,2025-10-16,Blender,Home,Asia,Online,1,150.53,96.46
2333,2025-01-26,Blender,Home,Asia,Wholesale,2,135.47,86.73
2334,2023-08-30,Jacket,Clothing,Europe,Wholesale,2,189.78,106.66
2335,2023-07-28,Blender,Home,North America,Wholesale,3,138.63,81.11
2336,2024-03-15,Jacket,Clothing,Europe,Online,2,198.44,105.82
2337,2024-08-30,Jacket,Clothing,Asia,Online,3,185.99,94.53
2338,2023-08-26,Phone,Electronics,Asia,Wholesale,3,656.41,379.86
2339,2024-03-30,Bike,Sports,Asia,Wholesale,2,509.48,290.92
2340,2025-05-11,Laptop,Electronics,North America,Wholesale,3,752.31,535.92
2341,2025-08-18,Bike,Sports,Asia,Wholesale,1,493.08,273.45
2342,2024-06-17,Phone,Electronics,Asia,Online,2,566.37,319.53
2343,2025-01-08,Watch,Accessories,Asia,Online,2,236.31,84.69
2344,2025-01-07,Phone,Electronics,North America,Retail,2,614.53,379.16
2345,2025-09-30,Blender,Home,North America,Wholesale,3,159.2,81.3
2346,2025-08-07,Phone,Electronics,North America,Online,4,657.9,361.58
2347,2025-06-12,Blender,Home,North America,Retail,3,147.1,87.73
2348,2023-06-30,Shoes,Clothing,North America,Online,3,127.03,59.19
2349,2024-11-25,Blender,Home,Europe,Wholesale,4,161.72,87.15
2350,2024-09-03,Shoes,Clothing,Asia,Online,3,129.97,63.94
2351,2024-11-17,Blender,Home,North America,Retail,2,140.67,84.45
2352,2023-08-07,Phone,Electronics,North America,Retail,4,588.44,342.74
2353,2024-08-18,Watch,Accessories,Europe,Online,1,228.93,78.82
2354,2023-10-09,Bike,Sports,North America,Wholesale,1,529.93,288.38
2355,2025-01-28,Jacket,Clothing,Asia,Retail,4,196.71,100.51
2356,2023-01-26,Jacket,Clothing,North America,Wholesale,2,205.4,101.62
2357,2025-05-11,Shoes,Clothing,North America,Retail,3,126.69,56.98
2358,2025-08-20,Shoes,Clothing,Europe,Retail,4,124.0,64.8
2359,2024-10-16,Laptop,Electronics,North America,Wholesale,2,740.83,546.73
2360,2024-10-30,Watch,Accessories,Asia,Online,1,243.47,73.58
2361,2023-06-28,Blender,Home,Europe,Wholesale,1,137.56,87.86
2362,2023-07-16,Shoes,Clothing,North America,Wholesale,4,124.43,60.41
2363,2024-11-21,Blender,Home,Europe,Online,2,146.73,82.61
2364,2025-12-16,Phone,Electronics,Asia,Retail,3,623.46,345.69
2365,2025-10-23,Shoes,Clothing,North America,Wholesale,2,117.24,55.52
2366,2025-02-28,Laptop,Electronics,Europe,Online,4,744.32,467.42
2367,2025-07-24,Laptop,Electronics,North America,Online,2,852.23,507.64
2368,2023-09-22,Phone,Electronics,Europe,Wholesale,4,626.76,344.38
2369,2025-12-28,Laptop,Electronics,Europe,Wholesale,1,732.62,478.69
2370,2023-03-25,Blender,Home,Europe,Wholesale,4,137.87,83.97
2371,2025-01-02,Laptop,Electronics,Europe,Online,4,785.9,524.64
2372,2024-08-30,Phone,Electronics,North America,Online,1,546.24,331.87
2373,2024-05-06,Phone,Electronics,Asia,Online,1,545.72,319.28
2374,2024-11-21,Shoes,Clothing,Europe,Wholesale,1,108.19,60.47
2375,2023-06-16,Shoes,Clothing,Europe,Online,4,118.44,60.42
2376,2025-12-02,Blender,Home,Asia,Retail,1,139.78,89.71
2377,2023-05-08,Phone,Electronics,Europe,Online,3,609.94,318.62
2378,2025-01-29,Jacket,Clothing,Europe,Retail,2,215.33,93.34
2379,2024-07-13,Shoes,Clothing,Asia,Retail,3,117.54,56.53
2380,2025-11-21,Jacket,Clothing,Asia,Online,3,186.92,103.66
2381,2025-09-28,Jacket,Clothing,North America,Wholesale,2,202.4,103.91
2382,2025-03-23,Bike,Sports,Asia,Retail,4,489.02,287.05
2383,2023-05-16,Shoes,Clothing,Europe,Wholesale,1,125.32,55.69
2384,2024-05-29,Phone,Electronics,Europe,Wholesale,4,546.0,357.69
2385,2025-06-21,Bike,Sports,Europe,Retail,2,493.66,275.55
2386,2024-07-16,Shoes,Clothing,Europe,Retail,1,125.85,62.54
2387,2023-03-10,Blender,Home,Asia,Wholesale,4,135.62,81.57
2388,2024-12-07,Blender,Home,Europe,Wholesale,2,159.86,91.25
2389,2025-07-16,Shoes,Clothing,Asia,Online,3,112.14,57.1
2390,2024-05-18,Watch,Accessories,Asia,Online,1,271.16,83.97
2391,2025-05-27,Bike,Sports,Asia,Online,2,501.64,275.69
2392,2025-06-15,Jacket,Clothing,Asia,Wholesale,3,181.13,92.74
2393,2025-06-19,Blender,Home,Europe,Retail,4,160.11,87.72
2394,2023-12-26,Phone,Electronics,North America,Retail,1,558.09,358.44
2395,2023-05-04,Blender,Home,North America,Wholesale,4,151.37,92.3
2396,2025-01-07,Laptop,Electronics,North America,Online,3,834.83,511.13
2397,2025-05-24,Bike,Sports,North America,Online,1,491.94,280.7
2398,2024-12-25,Watch,Accessories,Asia,Retail,4,259.0,86.36
2399,2023-09-14,Blender,Home,Asia,Wholesale,3,155.74,93.51
2400,2024-09-27,Phone,Electronics,North America,Online,2,575.13,327.2
2401,2025-02-13,Blender,Home,North America,Wholesale,1,140.83,94.5
2402,2024-12-11,Shoes,Clothing,North America,Retail,4,118.44,60.7
2403,2024-09-04,Bike,Sports,North America,Online,2,531.71,319.5
2404,2023-02-23,Shoes,Clothing,Europe,Wholesale,3,122.32,57.45
2405,2024-11-06,Watch,Accessories,Asia,Retail,1,250.36,87.93
2406,2024-07-17,Bike,Sports,Asia,Retail,1,470.03,294.85
2407,2024-12-24,Bike,Sports,Europe,Online,4,543.33,281.74
2408,2025-08-16,Phone,Electronics,Europe,Retail,2,582.3,327.15
2409,2024-07-09,Watch,Accessories,Europe,Wholesale,4,257.83,86.7
2410,2025-12-08,Shoes,Clothing,Asia,Retail,3,129.4,65.65
2411,2025-06-15,Blender,Home,Europe,Retail,3,161.52,82.51
2412,2023-04-23,Shoes,Clothing,Europe,Wholesale,3,116.31,58.07
2413,2024-03-02,Watch,Accessories,Europe,Retail,2,248.4,75.48
2414,2024-09-18,Blender,Home,North America,Retail,3,150.64,95.02
2415,2023-01-31,Shoes,Clothing,North America,Retail,3,118.21,54.74
2416,2024-04-20,Laptop,Electronics,North America,Wholesale,4,804.31,505.36
2417,2024-05-12,Phone,Electronics,North America,Wholesale,4,630.62,371.26
2418,2024-12-13,Jacket,Clothing,North America,Wholesale,2,182.88,95.37
2419,2023-01-19,Phone,Electronics,Asia,Online,1,619.19,351.24
2420,2024-09-26,Jacket,Clothing,Asia,Wholesale,2,197.02,107.44
2421,2024-01-29,Jacket,Clothing,Asia,Online,1,215.45,95.43
2422,2024-01-24,Laptop,Electronics,Europe,Retail,1,811.91,531.31
2423,2024-10-10,Jacket,Clothing,Europe,Wholesale,2,196.09,105.29
2424,2025-12-19,Shoes,Clothing,Asia,Retail,3,122.71,54.67
2425,2024-05-16,Watch,Accessories,Asia,Online,1,246.32,87.03
2426,2024-12-28,Shoes,Clothing,North America,Retail,4,111.01,57.9
2427,2025-01-04,Bike,Sports,Europe,Wholesale,4,483.85,309.48
2428,2024-03-13,Blender,Home,North America,Wholesale,4,140.1,86.14
2429,2025-07-09,Jacket,Clothing,Asia,Retail,2,188.26,92.21
2430,2025-10-01,Phone,Electronics,Europe,Online,1,562.71,357.23
2431,2023-04-18,Blender,Home,Asia,Retail,4,148.31,83.17
2432,2024-02-11,Phone,Electronics,North America,Retail,4,604.05,346.67
2433,2024-02-08,Phone,Electronics,Asia,Wholesale,2,556.36,356.26
2434,2025-10-17,Bike,Sports,Europe,Retail,3,473.76,300.2
2435,2023-08-08,Bike,Sports,North America,Retail,1,548.23,312.52
2436,2023-05-11,Laptop,Electronics,Asia,Online,1,836.46,468.37
2437,2024-05-02,Shoes,Clothing,Europe,Retail,2,116.26,64.9
2438,2023-03-20,Laptop,Electronics,Asia,Online,4,723.94,540.87
2439,2025-11-03,Bike,Sports,Asia,Online,3,542.06,326.09
2440,2024-08-11,Jacket,Clothing,Europe,Wholesale,2,181.73,109.49
2441,2024-02-08,Jacket,Clothing,Europe,Wholesale,2,187.76,94.73
2442,2025-01-15,Shoes,Clothing,North America,Wholesale,4,112.35,60.79
2443,2025-03-08,Jacket,Clothing,Europe,Wholesale,1,181.45,96.43
2444,2023-03-27,Watch,Accessories,Asia,Online,3,237.33,81.02
2445,2023-04-17,Phone,Electronics,Europe,Wholesale,3,621.04,353.43
2446,2025-12-23,Jacket,Clothing,Europe,Retail,2,187.44,95.1
2447,2023-09-13,Laptop,Electronics,Asia,Retail,2,767.91,482.32
2448,2023-05-26,Shoes,Clothing,Asia,Retail,4,118.95,60.57
2449,2024-01-27,Bike,Sports,Asia,Retail,4,492.6,308.68
2450,2025-07-22,Phone,Electronics,North America,Wholesale,2,619.05,325.54
2451,2024-08-01,Shoes,Clothing,Asia,Wholesale,2,111.37,58.45
2452,2023-10-19,Shoes,Clothing,Asia,Retail,1,114.62,63.56
2453,2024-10-25,Jacket,Clothing,Asia,Wholesale,4,218.99,94.66
2454,2023-06-20,Bike,Sports,North America,Retail,3,541.47,310.47
2455,2025-05-05,Laptop,Electronics,Asia,Wholesale,2,807.08,545.06
2456,2025-10-22,Phone,Electronics,Asia,Online,2,623.12,332.74
2457,2023-12-14,Shoes,Clothing,Asia,Online,2,124.84,56.73
2458,2024-08-27,Shoes,Clothing,Europe,Online,4,124.68,58.82
2459,2023-07-24,Jacket,Clothing,Europe,Retail,3,184.25,108.13
2460,2023-06-17,Blender,Home,Europe,Online,4,144.89,89.31
2461,2025-08-07,Jacket,Clothing,Europe,Retail,1,210.97,104.25
2462,2024-09-05,Watch,Accessories,North America,Retail,3,265.11,87.15
2463,2023-12-15,Bike,Sports,Europe,Retail,2,459.13,296.19
2464,2024-09-03,Jacket,Clothing,Asia,Wholesale,2,218.35,94.12
2465,2023-12-21,Phone,Electronics,Europe,Wholesale,2,649.37,350.11
2466,2023-05-20,Jacket,Clothing,Europe,Online,3,213.91,97.53
2467,2024-08-03,Phone,Electronics,Asia,Retail,3,625.23,362.45
2468,2023-04-17,Shoes,Clothing,Europe,Wholesale,1,119.07,59.67
2469,2024-10-28,Bike,Sports,Europe,Retail,3,503.92,300.63
2470,2025-01-22,Watch,Accessories,North America,Retail,4,238.14,72.72
2471,2024-01-29,Watch,Accessories,Europe,Wholesale,2,228.12,74.87
2472,2024-03-16,Jacket,Clothing,Asia,Online,4,191.96,105.17
2473,2025-11-02,Laptop,Electronics,Asia,Retail,2,805.14,493.42
2474,2024-01-17,Laptop,Electronics,Asia,Wholesale,1,837.47,525.75
2475,2023-02-13,Blender,Home,North America,Online,2,137.8,81.83
2476,2025-06-11,Blender,Home,Asia,Online,1,160.47,85.24
2477,2025-01-16,Bike,Sports,North America,Online,3,486.38,274.36
2478,2025-03-03,Laptop,Electronics,Asia,Wholesale,4,879.36,500.82
2479,2024-12-21,Blender,Home,Asia,Retail,3,152.45,82.79
2480,2025-10-03,Watch,Accessories,Asia,Wholesale,3,252.09,75.52
2481,2024-08-24,Bike,Sports,Europe,Online,3,467.02,281.39
2482,2023-06-11,Phone,Electronics,Europe,Wholesale,3,577.62,361.56
2483,2025-02-22,Laptop,Electronics,Europe,Online,4,758.23,461.86
2484,2023-06-05,Laptop,Electronics,Asia,Online,4,757.45,491.19
2485,2025-03-20,Jacket,Clothing,Europe,Retail,2,209.06,94.15
2486,2025-01-09,Laptop,Electronics,North America,Wholesale,2,837.46,543.79
2487,2023-02-15,Bike,Sports,Asia,Wholesale,2,520.2,313.55
2488,2024-09-28,Bike,Sports,Asia,Wholesale,4,462.11,286.36
2489,2024-01-02,Shoes,Clothing,Asia,Online,2,113.08,57.19
2490,2025-08-09,Phone,Electronics,Asia,Wholesale,3,562.37,367.27
2491,2023-07-04,Phone,Electronics,Asia,Wholesale,4,609.74,382.11
2492,2024-10-13,Blender,Home,North America,Wholesale,2,160.87,84.02
2493,2025-07-10,Watch,Accessories,North America,Online,3,240.85,80.63
2494,2025-10-15,Blender,Home,North America,Online,1,136.94,92.18
2495,2025-11-03,Blender,Home,Asia,Retail,4,161.37,88.28
2496,2025-12-10,Bike,Sports,Europe,Online,4,532.38,308.29
2497,2025-05-30,Laptop,Electronics,North America,Online,3,836.36,484.97
2498,2024-08-20,Laptop,Electronics,Europe,Online,1,853.66,511.58
2499,2023-11-14,Phone,Electronics,North America,Retail,4,556.92,362.52
2500,2025-12-24,Jacket,Clothing,North America,Wholesale,2,183.96,98.67
2501,2023-02-14,Laptop,Electronics,North America,Wholesale,2,810.62,518.15
2502,2024-12-30,Laptop,Electronics,Europe,Wholesale,1,775.6,482.91
2503,2025-11-30,Shoes,Clothing,Asia,Retail,3,115.83,65.53
2504,2024-05-02,Watch,Accessories,Europe,Retail,2,268.15,78.67
2505,2025-03-19,Blender,Home,North America,Online,2,144.18,85.46
2506,2023-01-08,Laptop,Electronics,Asia,Online,4,810.47,493.63
2507,2024-04-08,Laptop,Electronics,North America,Wholesale,4,800.27,540.12
2508,2023-11-04,Shoes,Clothing,North America,Wholesale,1,108.49,62.7
2509,2023-04-06,Phone,Electronics,Europe,Online,2,570.89,341.7
2510,2024-08-02,Jacket,Clothing,Europe,Online,4,204.85,93.29
2511,2025-01-02,Blender,Home,Europe,Retail,2,142.41,81.32
2512,2024-06-10,Phone,Electronics,North America,Wholesale,1,647.92,382.89
2513,2023-03-05,Blender,Home,Europe,Wholesale,2,139.82,94.2
2514,2025-11-06,Jacket,Clothing,Europe,Wholesale,3,214.9,107.53
2515,2024-03-25,Blender,Home,North America,Retail,2,145.98,88.28
2516,2024-01-28,Jacket,Clothing,North America,Online,2,210.82,97.42
2517,2025-09-17,Jacket,Clothing,North America,Online,3,204.39,103.74
2518,2023-04-08,Jacket,Clothing,Asia,Retail,3,210.71,107.91
2519,2025-01-19,Jacket,Clothing,Europe,Retail,4,181.49,92.82
2520,2023-09-06,Phone,Electronics,North America,Wholesale,1,601.33,364.15
2521,2024-11-17,Blender,Home,Asia,Wholesale,1,141.6,96.05
2522,2023-09-23,Phone,Electronics,Europe,Retail,1,557.14,329.35
2523,2025-09-01,Phone,Electronics,Europe,Retail,1,573.11,344.47
2524,2023-04-01,Blender,Home,North America,Retail,4,158.36,96.4
2525,2024-12-22,Shoes,Clothing,Europe,Wholesale,2,112.97,58.52
2526,2023-05-23,Blender,Home,Asia,Wholesale,2,158.99,92.66
2527,2023-06-09,Shoes,Clothing,Asia,Wholesale,1,118.1,63.99
2528,2024-02-28,Jacket,Clothing,Asia,Wholesale,4,219.02,93.65
2529,2023-05-29,Bike,Sports,North America,Online,3,484.7,282.5
2530,2023-06-23,Jacket,Clothing,Asia,Online,3,203.84,95.01
2531,2024-06-01,Laptop,Electronics,Asia,Online,2,858.37,519.47
2532,2024-08-12,Bike,Sports,Asia,Wholesale,3,528.09,329.49
2533,2024-02-07,Bike,Sports,Europe,Retail,2,499.75,326.67
2534,2025-12-22,Phone,Electronics,North America,Retail,1,593.45,364.86
2535,2025-06-29,Jacket,Clothing,North America,Wholesale,4,208.11,94.9
2536,2023-06-09,Jacket,Clothing,Europe,Wholesale,2,202.17,103.34
2537,2023-04-28,Jacket,Clothing,Asia,Wholesale,3,203.71,99.9
2538,2023-04-08,Blender,Home,Asia,Wholesale,4,162.84,85.63
2539,2024-09-05,Phone,Electronics,Asia,Online,4,642.89,354.08
2540,2024-07-29,Jacket,Clothing,North America,Retail,4,192.71,109.82
2541,2024-05-25,Jacket,Clothing,North America,Online,2,219.37,93.74
2542,2024-05-20,Shoes,Clothing,Asia,Retail,1,114.43,54.65
2543,2025-08-11,Laptop,Electronics,North America,Wholesale,3,834.77,463.13
2544,2024-03-26,Bike,Sports,Europe,Retail,2,484.7,302.3
2545,2023-10-10,Watch,Accessories,Asia,Online,3,232.09,81.57
2546,2025-05-02,Jacket,Clothing,Asia,Wholesale,2,204.04,101.12
2547,2024-04-10,Watch,Accessories,Asia,Online,3,247.79,87.25
2548,2024-05-17,Shoes,Clothing,Asia,Wholesale,3,114.85,61.84
2549,2025-02-02,Shoes,Clothing,Asia,Online,2,124.13,55.84
2550,2025-09-06,Phone,Electronics,Europe,Retail,2,656.62,340.13
2551,2025-01-21,Laptop,Electronics,Asia,Online,3,724.58,540.89
2552,2025-03-08,Jacket,Clothing,Europe,Online,3,215.17,99.14
2553,2024-04-27,Shoes,Clothing,North America,Online,4,116.62,54.69
2554,2025-09-26,Laptop,Electronics,Asia,Retail,4,795.59,499.16
2555,2023-10-14,Watch,Accessories,North America,Wholesale,1,259.19,75.65
2556,2025-04-06,Blender,Home,North America,Retail,2,139.01,89.81
2557,2023-11-12,Blender,Home,Asia,Online,4,136.01,89.69
2558,2023-08-02,Jacket,Clothing,Europe,Wholesale,2,198.16,98.16
2559,2023-09-22,Bike,Sports,Asia,Retail,3,452.2,326.16
2560,2024-06-11,Watch,Accessories,Asia,Retail,2,238.23,75.55
2561,2025-04-26,Blender,Home,Europe,Online,2,154.35,91.03
2562,2023-01-19,Phone,Electronics,North America,Online,2,620.96,382.78
2563,2025-09-10,Laptop,Electronics,Europe,Wholesale,4,809.11,522.34
2564,2025-09-29,Shoes,Clothing,Europe,Online,3,113.99,61.31
2565,2024-04-02,Phone,Electronics,North America,Retail,3,604.62,332.81
2566,2024-06-03,Blender,Home,Asia,Online,1,139.92,81.47
2567,2023-03-27,Laptop,Electronics,Europe,Retail,2,740.57,512.23
